EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 25-02-2015
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : daily Precipitation amount in 0.1 mm
23-27 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SLOVENIA, MARIBOR-LETALISCE (STAID: 3331).
Blended and updated with sources: 115156 914026 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
115156,20080303,   90,    0
115156,20080304,   54,    0
115156,20080305,    0,    0
115156,20080306,    0,    0
115156,20080307,   18,    0
115156,20080308,   25,    0
115156,20080309,    0,    0
115156,20080310,    0,    0
115156,20080311,   25,    0
115156,20080312,   46,    0
115156,20080313,    0,    0
115156,20080314,    0,    0
115156,20080315,    0,    0
115156,20080316,   48,    0
115156,20080317,  209,    0
115156,20080318,   18,    0
115156,20080319,    0,    0
115156,20080320,    0,    0
115156,20080321,   84,    0
115156,20080322,   87,    0
115156,20080323,  255,    0
115156,20080324,   43,    0
115156,20080325,    0,    0
115156,20080326,    0,    0
115156,20080327,   10,    0
115156,20080328,    2,    0
115156,20080329,    0,    0
115156,20080330,    0,    0
115156,20080331,    0,    0
115156,20080401,    0,    0
115156,20080402,    0,    0
115156,20080403,    8,    0
115156,20080404,    0,    0
115156,20080405,    0,    0
115156,20080406,   14,    0
115156,20080407,   14,    0
115156,20080408,    0,    0
115156,20080409,    0,    0
115156,20080410,    0,    0
115156,20080411,    1,    0
115156,20080412,   64,    0
115156,20080413,    0,    0
115156,20080414,    0,    0
115156,20080415,    2,    0
115156,20080416,   24,    0
115156,20080417,    2,    0
115156,20080418,  108,    0
115156,20080419,    2,    0
115156,20080420,    0,    0
115156,20080421,  138,    0
115156,20080422,    1,    0
115156,20080423,   16,    0
115156,20080424,    0,    0
115156,20080425,   40,    0
115156,20080426,    3,    0
115156,20080427,    0,    0
115156,20080428,    0,    0
115156,20080429,    4,    0
115156,20080430,    0,    0
115156,20080501,   37,    0
115156,20080502,    0,    0
115156,20080503,    0,    0
115156,20080504,    8,    0
115156,20080505,   41,    0
115156,20080506,   18,    0
115156,20080507,    0,    0
115156,20080508,    0,    0
115156,20080509,    0,    0
115156,20080510,    0,    0
115156,20080511,    0,    0
115156,20080512,    0,    0
115156,20080513,    0,    0
115156,20080514,    0,    0
115156,20080515,    0,    0
115156,20080516,    0,    0
115156,20080517,    2,    0
115156,20080518,   10,    0
115156,20080519,  313,    0
115156,20080520,  139,    0
115156,20080521,  117,    0
115156,20080522,    1,    0
115156,20080523,    0,    0
115156,20080524,   46,    0
115156,20080525,    0,    0
115156,20080526,    0,    0
115156,20080527,    0,    0
115156,20080528,    0,    0
115156,20080529,    0,    0
115156,20080530,    0,    0
115156,20080531,    0,    0
115156,20080601,    0,    0
115156,20080602,    0,    0
115156,20080603,   26,    0
115156,20080604,   44,    0
115156,20080605,  377,    0
115156,20080606,  151,    0
115156,20080607,   13,    0
115156,20080608,  417,    0
115156,20080609,    0,    0
115156,20080610,    0,    0
115156,20080611,   28,    0
115156,20080612,   26,    0
115156,20080613,    9,    0
115156,20080614,   31,    0
115156,20080615,    0,    0
115156,20080616,    0,    0
115156,20080617,  218,    0
115156,20080618,   66,    0
115156,20080619,    0,    0
115156,20080620,    2,    0
115156,20080621,    0,    0
115156,20080622,    0,    0
115156,20080623,    0,    0
115156,20080624,   20,    0
115156,20080625,    0,    0
115156,20080626,    0,    0
115156,20080627,   53,    0
115156,20080628,    0,    0
115156,20080629,    0,    0
115156,20080630,    0,    0
115156,20080701,    0,    0
115156,20080702,    0,    0
115156,20080703,    0,    0
115156,20080704,   41,    0
115156,20080705,    0,    0
115156,20080706,   64,    0
115156,20080707,   58,    0
115156,20080708,   62,    0
115156,20080709,    0,    0
115156,20080710,    0,    0
115156,20080711,    0,    0
115156,20080712,    0,    0
115156,20080713,  393,    0
115156,20080714,  288,    0
115156,20080715,    0,    0
115156,20080716,    0,    0
115156,20080717,  178,    0
115156,20080718,   10,    0
115156,20080719,    0,    0
115156,20080720,  189,    0
115156,20080721,   34,    0
115156,20080722,    3,    0
115156,20080723,   86,    0
115156,20080724,    0,    0
115156,20080725,    2,    0
115156,20080726,    0,    0
115156,20080727,    0,    0
115156,20080728,    0,    0
115156,20080729,    6,    0
115156,20080730,   23,    0
115156,20080731,    0,    0
115156,20080801,    6,    0
115156,20080802,    0,    0
115156,20080803,    0,    0
115156,20080804,   84,    0
115156,20080805,   12,    0
115156,20080806,    0,    0
115156,20080807,    0,    0
115156,20080808,  141,    0
115156,20080809,    0,    0
115156,20080810,    0,    0
115156,20080811,    0,    0
115156,20080812,    0,    0
115156,20080813,   56,    0
115156,20080814,    0,    0
115156,20080815,  445,    0
115156,20080816,   14,    0
115156,20080817,    0,    0
115156,20080818,    0,    0
115156,20080819,    0,    0
115156,20080820,   14,    0
115156,20080821,    0,    0
115156,20080822,    0,    0
115156,20080823,  529,    0
115156,20080824,    3,    0
115156,20080825,    0,    0
115156,20080826,    0,    0
115156,20080827,    0,    0
115156,20080828,    0,    0
115156,20080829,    0,    0
115156,20080830,    0,    0
115156,20080831,    0,    0
115156,20080901,    0,    0
115156,20080902,    0,    0
115156,20080903,    0,    0
115156,20080904,    0,    0
115156,20080905,    0,    0
115156,20080906,    0,    0
115156,20080907,   46,    0
115156,20080908,    6,    0
115156,20080909,    0,    0
115156,20080910,    0,    0
115156,20080911,    0,    0
115156,20080912,  176,    0
115156,20080913,   34,    0
115156,20080914,   97,    0
115156,20080915,   10,    0
115156,20080916,    0,    0
115156,20080917,    0,    0
115156,20080918,    0,    0
115156,20080919,    0,    0
115156,20080920,    0,    0
115156,20080921,    0,    0
115156,20080922,   29,    0
115156,20080923,    0,    0
115156,20080924,   10,    0
115156,20080925,   87,    0
115156,20080926,    0,    0
115156,20080927,    0,    0
115156,20080928,    0,    0
115156,20080929,    0,    0
115156,20080930,    0,    0
115156,20081001,    0,    0
115156,20081002,    0,    0
115156,20081003,  183,    0
115156,20081004,    0,    0
115156,20081005,    0,    0
115156,20081006,    0,    0
115156,20081007,    0,    0
115156,20081008,    0,    0
115156,20081009,   28,    0
115156,20081010,    2,    0
115156,20081011,    1,    0
115156,20081012,    0,    0
115156,20081013,    2,    0
115156,20081014,    0,    0
115156,20081015,    0,    0
115156,20081016,  174,    0
115156,20081017,   14,    0
115156,20081018,    0,    0
115156,20081019,    0,    0
115156,20081020,    0,    0
115156,20081021,    0,    0
115156,20081022,    0,    0
115156,20081023,    2,    0
115156,20081024,    0,    0
115156,20081025,    0,    0
115156,20081026,    2,    0
115156,20081027,    3,    0
115156,20081028,    3,    0
115156,20081029,   91,    0
115156,20081030,   14,    0
115156,20081031,   22,    0
115156,20081101,  102,    0
115156,20081102,    0,    0
115156,20081103,    2,    0
115156,20081104,   16,    0
115156,20081105,   16,    0
115156,20081106,   81,    0
115156,20081107,  154,    0
115156,20081108,   30,    0
115156,20081109,    0,    0
115156,20081110,    1,    0
115156,20081111,    2,    0
115156,20081112,    3,    0
115156,20081113,   46,    0
115156,20081114,    6,    0
115156,20081115,    0,    0
115156,20081116,   18,    0
115156,20081117,    0,    0
115156,20081118,    0,    0
115156,20081119,    0,    0
115156,20081120,    0,    0
115156,20081121,   48,    0
115156,20081122,    0,    0
115156,20081123,    0,    0
115156,20081124,    7,    0
115156,20081125,    0,    0
115156,20081126,    0,    0
115156,20081127,    0,    0
115156,20081128,   58,    0
115156,20081129,    2,    0
115156,20081130,   97,    0
115156,20081201,   70,    0
115156,20081202,   26,    0
115156,20081203,    8,    0
115156,20081204,    3,    0
115156,20081205,   65,    0
115156,20081206,   18,    0
115156,20081207,    0,    0
115156,20081208,    0,    0
115156,20081209,    0,    0
115156,20081210,   28,    0
115156,20081211,  165,    0
115156,20081212,  136,    0
115156,20081213,    6,    0
115156,20081214,    7,    0
115156,20081215,   22,    0
115156,20081216,  106,    0
115156,20081217,   93,    0
115156,20081218,  151,    0
115156,20081219,    8,    0
115156,20081220,    1,    0
115156,20081221,    0,    0
115156,20081222,    0,    0
115156,20081223,    0,    0
115156,20081224,    0,    0
115156,20081225,   37,    0
115156,20081226,    0,    0
115156,20081227,    3,    0
115156,20081228,    0,    0
115156,20081229,    0,    0
115156,20081230,    0,    0
115156,20081231,    0,    0
115156,20090101,    0,    0
115156,20090102,    0,    0
115156,20090103,    0,    0
115156,20090104,    0,    0
115156,20090105,    0,    0
115156,20090106,    0,    0
115156,20090107,    0,    0
115156,20090108,    0,    0
115156,20090109,    0,    0
115156,20090110,    0,    0
115156,20090111,    0,    0
115156,20090112,    0,    0
115156,20090113,    8,    0
115156,20090114,  177,    0
115156,20090115,   24,    0
115156,20090116,    0,    0
115156,20090117,    0,    0
115156,20090118,    0,    0
115156,20090119,    4,    0
115156,20090120,    2,    0
115156,20090121,  229,    0
115156,20090122,    0,    0
115156,20090123,   40,    0
115156,20090124,    1,    0
115156,20090125,    0,    0
115156,20090126,   49,    0
115156,20090127,  398,    0
115156,20090128,   36,    0
115156,20090129,    4,    0
115156,20090130,    2,    0
115156,20090131,    0,    0
115156,20090201,   41,    0
115156,20090202,   70,    0
115156,20090203,   30,    0
115156,20090204,    0,    0
115156,20090205,    0,    0
115156,20090206,   15,    0
115156,20090207,   92,    0
115156,20090208,  106,    0
115156,20090209,    0,    0
115156,20090210,    2,    0
115156,20090211,    0,    0
115156,20090212,    0,    0
115156,20090213,    0,    0
115156,20090214,    0,    0
115156,20090215,    0,    0
115156,20090216,    0,    0
115156,20090217,   14,    0
115156,20090218,    0,    0
115156,20090219,    0,    0
115156,20090220,    0,    0
115156,20090221,    3,    0
115156,20090222,    5,    0
115156,20090223,    2,    0
115156,20090224,   60,    0
115156,20090225,    0,    0
115156,20090226,    0,    0
115156,20090227,    0,    0
115156,20090228,    0,    0
115156,20090301,    0,    0
115156,20090302,    8,    0
115156,20090303,    1,    0
115156,20090304,   23,    0
115156,20090305,  186,    0
115156,20090306,    0,    0
115156,20090307,    0,    0
115156,20090308,    0,    0
115156,20090309,    0,    0
115156,20090310,    0,    0
115156,20090311,    0,    0
115156,20090312,    0,    0
115156,20090313,    0,    0
115156,20090314,    0,    0
115156,20090315,    1,    0
115156,20090316,    0,    0
115156,20090317,    0,    0
115156,20090318,    0,    0
115156,20090319,    8,    0
115156,20090320,    0,    0
115156,20090321,    0,    0
115156,20090322,    0,    0
115156,20090323,    0,    0
115156,20090324,    2,    0
115156,20090325,    0,    0
115156,20090326,   12,    0
115156,20090327,    0,    0
115156,20090328,   11,    0
115156,20090329,  468,    0
115156,20090330,   19,    0
115156,20090331,   26,    0
115156,20090401,    0,    0
115156,20090402,    0,    0
115156,20090403,    0,    0
115156,20090404,    0,    0
115156,20090405,    0,    0
115156,20090406,    0,    0
115156,20090407,    0,    0
115156,20090408,    0,    0
115156,20090409,    0,    0
115156,20090410,    0,    0
115156,20090411,    0,    0
115156,20090412,    0,    0
115156,20090413,    0,    0
115156,20090414,    0,    0
115156,20090415,    0,    0
115156,20090416,    2,    0
115156,20090417,    0,    0
115156,20090418,    0,    0
115156,20090419,    6,    0
115156,20090420,  200,    0
115156,20090421,    2,    0
115156,20090422,   44,    0
115156,20090423,  158,    0
115156,20090424,    0,    0
115156,20090425,    0,    0
115156,20090426,    0,    0
115156,20090427,    0,    0
115156,20090428,   33,    0
115156,20090429,   42,    0
115156,20090430,   13,    0
115156,20090501,    8,    0
115156,20090502,    2,    0
115156,20090503,    5,    0
115156,20090504,    0,    0
115156,20090505,    0,    0
115156,20090506,    0,    0
115156,20090507,    0,    0
115156,20090508,    0,    0
115156,20090509,    0,    0
115156,20090510,    0,    0
115156,20090511,    0,    0
115156,20090512,  218,    0
115156,20090513,   28,    0
115156,20090514,    0,    0
115156,20090515,    0,    0
115156,20090516,    0,    0
115156,20090517,    0,    0
115156,20090518,   12,    0
115156,20090519,   82,    0
115156,20090520,    0,    0
115156,20090521,    0,    0
115156,20090522,  197,    0
115156,20090523,    0,    0
115156,20090524,    4,    0
115156,20090525,    0,    0
115156,20090526,  676,    0
115156,20090527,   60,    0
115156,20090528,   14,    0
115156,20090529,    0,    0
115156,20090530,  118,    0
115156,20090531,    0,    0
115156,20090601,    0,    0
115156,20090602,    0,    0
115156,20090603,    0,    0
115156,20090604,   10,    0
115156,20090605,   36,    0
115156,20090606,   17,    0
115156,20090607,   70,    0
115156,20090608,    0,    0
115156,20090609,    0,    0
115156,20090610,    0,    0
115156,20090611,   84,    0
115156,20090612,    0,    0
115156,20090613,    0,    0
115156,20090614,    0,    0
115156,20090615,    0,    0
115156,20090616,  202,    0
115156,20090617,    0,    0
115156,20090618,    0,    0
115156,20090619,   42,    0
115156,20090620,  186,    0
115156,20090621,    0,    0
115156,20090622,  102,    0
115156,20090623,  321,    0
115156,20090624,   78,    0
115156,20090625,    0,    0
115156,20090626,    0,    0
115156,20090627,   91,    0
115156,20090628,   86,    0
115156,20090629,   34,    0
115156,20090630,    0,    0
115156,20090701,  119,    0
115156,20090702,    0,    0
115156,20090703,    0,    0
115156,20090704,    0,    0
115156,20090705,    0,    0
115156,20090706,    0,    0
115156,20090707,  125,    0
115156,20090708,   32,    0
115156,20090709,  177,    0
115156,20090710,    3,    0
115156,20090711,    0,    0
115156,20090712,    0,    0
115156,20090713,    0,    0
115156,20090714,    0,    0
115156,20090715,    0,    0
115156,20090716,    0,    0
115156,20090717,    0,    0
115156,20090718,  158,    0
115156,20090719,    0,    0
115156,20090720,    0,    0
115156,20090721,    0,    0
115156,20090722,    0,    0
115156,20090723,    0,    0
115156,20090724,   66,    0
115156,20090725,    0,    0
115156,20090726,    0,    0
115156,20090727,    0,    0
115156,20090728,    4,    0
115156,20090729,    0,    0
115156,20090730,   11,    0
115156,20090731,    0,    0
115156,20090801,    0,    0
115156,20090802,    0,    0
115156,20090803,  956,    0
115156,20090804,  456,    0
115156,20090805,    0,    0
115156,20090806,    0,    0
115156,20090807,    0,    0
115156,20090808,    0,    0
115156,20090809,    0,    0
115156,20090810,    0,    0
115156,20090811,    0,    0
115156,20090812,    0,    0
115156,20090813,  162,    0
115156,20090814,    5,    0
115156,20090815,    0,    0
115156,20090816,    0,    0
115156,20090817,    0,    0
115156,20090818,    0,    0
115156,20090819,    0,    0
115156,20090820,    0,    0
115156,20090821,    0,    0
115156,20090822,  276,    0
115156,20090823,    0,    0
115156,20090824,    0,    0
115156,20090825,    0,    0
115156,20090826,    0,    0
115156,20090827,    0,    0
115156,20090828,    0,    0
115156,20090829,  145,    0
115156,20090830,    0,    0
115156,20090831,    0,    0
115156,20090901,    0,    0
115156,20090902,    0,    0
115156,20090903,   24,    0
115156,20090904,  481,    0
115156,20090905,    0,    0
115156,20090906,    0,    0
115156,20090907,    0,    0
115156,20090908,    0,    0
115156,20090909,    0,    0
115156,20090910,    8,    0
115156,20090911,   44,    0
115156,20090912,    0,    0
115156,20090913,   28,    0
115156,20090914,   36,    0
115156,20090915,    0,    0
115156,20090916,   92,    0
115156,20090917,  214,    0
115156,20090918,   10,    0
115156,20090919,    0,    0
115156,20090920,    0,    0
115156,20090921,    0,    0
115156,20090922,    0,    0
115156,20090923,    0,    0
115156,20090924,    0,    0
115156,20090925,    0,    0
115156,20090926,    0,    0
115156,20090927,    0,    0
115156,20090928,    0,    0
115156,20090929,    0,    0
115156,20090930,    0,    0
115156,20091001,   57,    0
115156,20091002,   74,    0
115156,20091003,    0,    0
115156,20091004,    0,    0
115156,20091005,    0,    0
115156,20091006,    0,    0
115156,20091007,    0,    0
115156,20091008,    0,    0
115156,20091009,   20,    0
115156,20091010,   60,    0
115156,20091011,    4,    0
115156,20091012,   70,    0
115156,20091013,    0,    0
115156,20091014,    0,    0
115156,20091015,    0,    0
115156,20091016,    0,    0
115156,20091017,   18,    0
115156,20091018,    0,    0
115156,20091019,    0,    0
115156,20091020,    0,    0
115156,20091021,    0,    0
115156,20091022,    0,    0
115156,20091023,  132,    0
115156,20091024,    6,    0
115156,20091025,    0,    0
115156,20091026,    0,    0
115156,20091027,    0,    0
115156,20091028,    0,    0
115156,20091029,    3,    0
115156,20091030,    0,    0
115156,20091031,    0,    0
115156,20091101,    0,    0
115156,20091102,  175,    0
115156,20091103,   34,    0
115156,20091104,  166,    0
115156,20091105,    0,    0
115156,20091106,  123,    0
115156,20091107,    0,    0
115156,20091108,  116,    0
115156,20091109,    0,    0
115156,20091110,    8,    0
115156,20091111,    0,    0
115156,20091112,    0,    0
115156,20091113,    0,    0
115156,20091114,    0,    0
115156,20091115,    0,    0
115156,20091116,    0,    0
115156,20091117,    0,    0
115156,20091118,    0,    0
115156,20091119,    0,    0
115156,20091120,    0,    0
115156,20091121,    0,    0
115156,20091122,    0,    0
115156,20091123,    0,    0
115156,20091124,    0,    0
115156,20091125,    0,    0
115156,20091126,    0,    0
115156,20091127,    3,    0
115156,20091128,   14,    0
115156,20091129,    1,    0
115156,20091130,   80,    0
115156,20091201,   20,    0
115156,20091202,    0,    0
115156,20091203,    0,    0
115156,20091204,    0,    0
115156,20091205,    0,    0
115156,20091206,    0,    0
115156,20091207,    0,    0
115156,20091208,  128,    0
115156,20091209,    0,    0
115156,20091210,    0,    0
115156,20091211,   16,    0
115156,20091212,    0,    0
115156,20091213,    0,    0
115156,20091214,   33,    0
115156,20091215,   10,    0
115156,20091216,    1,    0
115156,20091217,    1,    0
115156,20091218,    7,    0
115156,20091219,   65,    0
115156,20091220,    0,    0
115156,20091221,    4,    0
115156,20091222,   20,    0
115156,20091223,   13,    0
115156,20091224,   14,    0
115156,20091225,  174,    0
115156,20091226,    6,    0
115156,20091227,   20,    0
115156,20091228,    0,    0
115156,20091229,    0,    0
115156,20091230,    0,    0
115156,20091231,    0,    0
115156,20100101,    0,    0
115156,20100102,    0,    0
115156,20100103,    0,    0
115156,20100104,   16,    0
115156,20100105,   20,    0
115156,20100106,   19,    0
115156,20100107,   42,    0
115156,20100108,  118,    0
115156,20100109,   39,    0
115156,20100110,    0,    0
115156,20100111,    0,    0
115156,20100112,    0,    0
115156,20100113,    0,    0
115156,20100114,    0,    0
115156,20100115,    0,    0
115156,20100116,    0,    0
115156,20100117,   16,    0
115156,20100118,    0,    0
115156,20100119,    0,    0
115156,20100120,    0,    0
115156,20100121,   48,    0
115156,20100122,    0,    0
115156,20100123,    0,    0
115156,20100124,    0,    0
115156,20100125,    1,    0
115156,20100126,    6,    0
115156,20100127,    0,    0
115156,20100128,    0,    0
115156,20100129,    0,    0
115156,20100130,   25,    0
115156,20100131,    0,    0
115156,20100201,    0,    0
115156,20100202,    0,    0
115156,20100203,    0,    0
115156,20100204,    0,    0
115156,20100205,   54,    0
115156,20100206,   50,    0
115156,20100207,    0,    0
115156,20100208,    0,    0
115156,20100209,    7,    0
115156,20100210,   26,    0
115156,20100211,   25,    0
115156,20100212,    1,    0
115156,20100213,    0,    0
115156,20100214,    0,    0
115156,20100215,    0,    0
115156,20100216,    0,    0
115156,20100217,    0,    0
115156,20100218,    0,    0
115156,20100219,  104,    0
115156,20100220,    8,    0
115156,20100221,    0,    0
115156,20100222,    0,    0
115156,20100223,    0,    0
115156,20100224,    0,    0
115156,20100225,    0,    0
115156,20100226,  177,    0
115156,20100227,    0,    0
115156,20100228,    0,    0
115156,20100301,    0,    0
115156,20100302,    1,    0
115156,20100303,    5,    0
115156,20100304,   38,    0
115156,20100305,    0,    0
115156,20100306,    0,    0
115156,20100307,    0,    0
115156,20100308,    0,    0
115156,20100309,    0,    0
115156,20100310,   95,    0
115156,20100311,    0,    0
115156,20100312,    0,    0
115156,20100313,    0,    0
115156,20100314,    0,    0
115156,20100315,    0,    0
115156,20100316,    0,    0
115156,20100317,    0,    0
115156,20100318,    0,    0
115156,20100319,    0,    0
115156,20100320,    0,    0
115156,20100321,    0,    0
115156,20100322,    3,    0
115156,20100323,    0,    0
115156,20100324,    0,    0
115156,20100325,    0,    0
115156,20100326,    0,    0
115156,20100327,    6,    0
115156,20100328,    0,    0
115156,20100329,    0,    0
115156,20100330,   25,    0
115156,20100331,   64,    0
115156,20100401,   10,    0
115156,20100402,    2,    0
115156,20100403,    0,    0
115156,20100404,  154,    0
115156,20100405,   19,    0
115156,20100406,    0,    0
115156,20100407,    0,    0
115156,20100408,    0,    0
115156,20100409,    0,    0
115156,20100410,   32,    0
115156,20100411,   95,    0
115156,20100412,   22,    0
115156,20100413,   21,    0
115156,20100414,   68,    0
115156,20100415,    0,    0
115156,20100416,    0,    0
115156,20100417,    0,    0
115156,20100418,    2,    0
115156,20100419,    0,    0
115156,20100420,    7,    0
115156,20100421,   52,    0
115156,20100422,    0,    0
115156,20100423,    0,    0
115156,20100424,    0,    0
115156,20100425,    0,    0
115156,20100426,    0,    0
115156,20100427,    0,    0
115156,20100428,    0,    0
115156,20100429,    0,    0
115156,20100430,    0,    0
115156,20100501,    0,    0
115156,20100502,    0,    0
115156,20100503,    0,    0
115156,20100504,   34,    0
115156,20100505,  105,    0
115156,20100506,    3,    0
115156,20100507,    0,    0
115156,20100508,    0,    0
115156,20100509,    0,    0
115156,20100510,    0,    0
115156,20100511,    0,    0
115156,20100512,   41,    0
115156,20100513,   42,    0
115156,20100514,   63,    0
115156,20100515,  230,    0
115156,20100516,   17,    0
115156,20100517,    0,    0
115156,20100518,    0,    0
115156,20100519,    0,    0
115156,20100520,   36,    0
115156,20100521,   22,    0
115156,20100522,    9,    0
115156,20100523,    4,    0
115156,20100524,    0,    0
115156,20100525,    0,    0
115156,20100526,    0,    0
115156,20100527,    0,    0
115156,20100528,   16,    0
115156,20100529,    6,    0
115156,20100530,   56,    0
115156,20100531,   81,    0
115156,20100601,   18,    0
115156,20100602,  154,    0
115156,20100603,   54,    0
115156,20100604,   23,    0
115156,20100605,    0,    0
115156,20100606,    0,    0
115156,20100607,    0,    0
115156,20100608,    0,    0
115156,20100609,    0,    0
115156,20100610,    0,    0
115156,20100611,    0,    0
115156,20100612,    0,    0
115156,20100613,    0,    0
115156,20100614,    0,    0
115156,20100615,  430,    0
115156,20100616,   75,    0
115156,20100617,   22,    0
115156,20100618,    0,    0
115156,20100619,  156,    0
115156,20100620,   17,    0
115156,20100621,    4,    0
115156,20100622,    0,    0
115156,20100623,    0,    0
115156,20100624,    0,    0
115156,20100625,    6,    0
115156,20100626,    0,    0
115156,20100627,    0,    0
115156,20100628,    0,    0
115156,20100629,    0,    0
115156,20100630,    0,    0
115156,20100701,    0,    0
115156,20100702,    0,    0
115156,20100703,    0,    0
115156,20100704,   43,    0
115156,20100705,    2,    0
115156,20100706,    4,    0
115156,20100707,    0,    0
115156,20100708,    0,    0
115156,20100709,    0,    0
115156,20100710,    0,    0
115156,20100711,    0,    0
115156,20100712,    0,    0
115156,20100713,   44,    0
115156,20100714,    0,    0
115156,20100715,    0,    0
115156,20100716,    0,    0
115156,20100717,    0,    0
115156,20100718,    0,    0
115156,20100719,    0,    0
115156,20100720,    0,    0
115156,20100721,    0,    0
115156,20100722,    0,    0
115156,20100723,   96,    0
115156,20100724,  241,    0
115156,20100725,    0,    0
115156,20100726,    0,    0
115156,20100727,   14,    0
115156,20100728,    0,    0
115156,20100729,  267,    0
115156,20100730,   96,    0
115156,20100731,    0,    0
115156,20100801,    0,    0
115156,20100802,    0,    0
115156,20100803,  213,    0
115156,20100804,    0,    0
115156,20100805,  301,    0
115156,20100806,   63,    0
115156,20100807,    0,    0
115156,20100808,   87,    0
115156,20100809,   21,    0
115156,20100810,    0,    0
115156,20100811,    0,    0
115156,20100812,    0,    0
115156,20100813,  228,    0
115156,20100814,  124,    0
115156,20100815,    4,    0
115156,20100816,    0,    0
115156,20100817,    0,    0
115156,20100818,    0,    0
115156,20100819,    0,    0
115156,20100820,    0,    0
115156,20100821,    0,    0
115156,20100822,    0,    0
115156,20100823,    0,    0
115156,20100824,   58,    0
115156,20100825,    0,    0
115156,20100826,    0,    0
115156,20100827,  520,    0
115156,20100828,   81,    0
115156,20100829,    0,    0
115156,20100830,   24,    0
115156,20100831,    2,    0
115156,20100901,    0,    0
115156,20100902,    0,    0
115156,20100903,    0,    0
115156,20100904,  208,    0
115156,20100905,    0,    0
115156,20100906,    0,    0
115156,20100907,   14,    0
115156,20100908,  108,    0
115156,20100909,   46,    0
115156,20100910,    0,    0
115156,20100911,    0,    0
115156,20100912,    0,    0
115156,20100913,   20,    0
115156,20100914,    0,    0
115156,20100915,    0,    0
115156,20100916,  296,    0
115156,20100917,  652,    0
115156,20100918,  381,    0
115156,20100919,    8,    0
115156,20100920,    0,    0
115156,20100921,    0,    0
115156,20100922,    0,    0
115156,20100923,    0,    0
115156,20100924,    0,    0
115156,20100925,  426,    0
115156,20100926,   28,    0
115156,20100927,    4,    0
115156,20100928,    6,    0
115156,20100929,    1,    0
115156,20100930,    0,    0
115156,20101001,    0,    0
115156,20101002,    0,    0
115156,20101003,    0,    0
115156,20101004,    0,    0
115156,20101005,   37,    0
115156,20101006,   18,    0
115156,20101007,    2,    0
115156,20101008,    0,    0
115156,20101009,    0,    0
115156,20101010,    0,    0
115156,20101011,    0,    0
115156,20101012,    0,    0
115156,20101013,    0,    0
115156,20101014,    0,    0
115156,20101015,    0,    0
115156,20101016,    1,    0
115156,20101017,   90,    0
115156,20101018,    2,    0
115156,20101019,   10,    0
115156,20101020,   54,    0
115156,20101021,    0,    0
115156,20101022,    0,    0
115156,20101023,    0,    0
115156,20101024,  202,    0
115156,20101025,  104,    0
115156,20101026,    2,    0
115156,20101027,    0,    0
115156,20101028,    2,    0
115156,20101029,    0,    0
115156,20101030,    0,    0
115156,20101031,    0,    0
115156,20101101,    0,    0
115156,20101102,    2,    0
115156,20101103,    2,    0
115156,20101104,    0,    0
115156,20101105,    1,    0
115156,20101106,    0,    0
115156,20101107,   41,    0
115156,20101108,  108,    0
115156,20101109,   93,    0
115156,20101110,   20,    0
115156,20101111,    0,    0
115156,20101112,    0,    0
115156,20101113,    0,    0
115156,20101114,    0,    0
115156,20101115,    0,    0
115156,20101116,   47,    0
115156,20101117,   42,    0
115156,20101118,  144,    0
115156,20101119,   40,    0
115156,20101120,    5,    0
115156,20101121,  215,    0
115156,20101122,    2,    0
115156,20101123,    2,    0
115156,20101124,    0,    0
115156,20101125,    0,    0
115156,20101126,   74,    0
115156,20101127,    0,    0
115156,20101128,  108,    0
115156,20101129,    1,    0
115156,20101130,   19,    0
115156,20101201,   76,    0
115156,20101202,   40,    0
115156,20101203,   23,    0
115156,20101204,    0,    0
115156,20101205,    0,    0
115156,20101206,    5,    0
115156,20101207,   30,    0
115156,20101208,   18,    0
115156,20101209,   65,    0
115156,20101210,    2,    0
115156,20101211,    0,    0
115156,20101212,    0,    0
115156,20101213,    0,    0
115156,20101214,    0,    0
115156,20101215,    0,    0
115156,20101216,    0,    0
115156,20101217,   48,    0
115156,20101218,    3,    0
115156,20101219,    0,    0
115156,20101220,    0,    0
115156,20101221,    0,    0
115156,20101222,    0,    0
115156,20101223,   27,    0
115156,20101224,   46,    0
115156,20101225,    0,    0
115156,20101226,    0,    0
115156,20101227,    0,    0
115156,20101228,    0,    0
115156,20101229,    0,    0
115156,20101230,    0,    0
115156,20101231,    0,    0
115156,20110101,    0,    0
115156,20110102,    2,    0
115156,20110103,    0,    0
115156,20110104,    0,    0
115156,20110105,    0,    0
115156,20110106,    0,    0
115156,20110107,    0,    0
115156,20110108,    0,    0
115156,20110109,    0,    0
115156,20110110,   10,    0
